1.9054610000e+00	9.9511038593e+04	2.2138938597e+05	7.9738024947e-02	2.9604157634e+05
1.9275250000e+00	1.1171423213e+05	2.2051359450e+05	9.3827580473e-02	2.7350728409e+05
1.9498450000e+00	1.2650770800e+05	2.1971479897e+05	1.3370900379e-01	2.5406400035e+05
1.9724230000e+00	1.4464009762e+05	2.1895044557e+05	2.2604705066e-01	2.3804903835e+05
1.9952620000e+00	1.6707255384e+05	2.1825193500e+05	4.0089307537e-01	2.2609845127e+05
2.0183660000e+00	1.9452854900e+05	2.1757324836e+05	6.7284943543e-01	2.1894231204e+05
2.0417380000e+00	2.3449919037e+05	2.1691228284e+05	1.0139047079e+00	2.1691228284e+05
2.0653800000e+00	2.7493244969e+05	2.1623642915e+05	1.3600511055e+00	2.2249431626e+05
2.0892960000e+00	3.1026687567e+05	2.1553168866e+05	1.6510324560e+00	2.2998507487e+05
2.1134890000e+00	3.4152047991e+05	2.1478796209e+05	1.8481227545e+00	2.3828979885e+05
2.1379620000e+00	3.6920286833e+05	2.1400531124e+05	1.9465631853e+00	2.4661045188e+05
2.1627190000e+00	3.9357820397e+05	2.1319036223e+05	1.9739062422e+00	2.5451358829e+05
2.1877620000e+00	4.1524390863e+05	2.1235466543e+05	1.9709567782e+00	2.6190478954e+05
2.2130950000e+00	4.3497265559e+05	2.1149864819e+05	1.9718395036e+00	2.6888811295e+05
2.2387210000e+00	4.5350256770e+05	2.1062938528e+05	1.9950912459e+00	2.7564701604e+05
2.2646440000e+00	4.7141740930e+05	2.0973940390e+05	2.0457703119e+00	2.8234891919e+05
2.2908680000e+00	4.8911745689e+05	2.0885597073e+05	2.1228127500e+00	2.8913358895e+05
2.3173950000e+00	5.0689469894e+05	2.0797445327e+05	2.2225784045e+00	2.9609771114e+05
2.3442290000e+00	5.2491875811e+05	2.0708392009e+05	2.3395808877e+00	3.0329532949e+05
2.3713740000e+00	5.4326360430e+05	2.0618261141e+05	2.4688322314e+00	3.1074800419e+05
2.3988330000e+00	5.6194863526e+05	2.0527446811e+05	2.6063125237e+00	3.1845961170e+05
2.4266100000e+00	5.8094972154e+05	2.0435892470e+05	2.7479406329e+00	3.2641378927e+05
2.4547090000e+00	6.0020632624e+05	2.0344877779e+05	2.8897579077e+00	3.3458198797e+05
2.4831330000e+00	6.1966503786e+05	2.0253274552e+05	3.0305854460e+00	3.4293084965e+05
2.5118860000e+00	6.3925826576e+05	2.0161410036e+05	3.1682132635e+00	3.5142485981e+05
2.5409730000e+00	6.5892248421e+05	2.0069337308e+05	3.3011846146e+00	3.6002919409e+05
2.5703960000e+00	6.7859344654e+05	1.9977115276e+05	3.4283470677e+00	3.6870854977e+05
2.6001600000e+00	6.9821555186e+05	1.9884818922e+05	3.5488485585e+00	3.7743154533e+05
2.6302680000e+00	7.1773684671e+05	1.9792447953e+05	3.6622676432e+00	3.8616839675e+05
2.6607250000e+00	7.3710462029e+05	1.9700202332e+05	3.7681288385e+00	3.9488964782e+05
2.6915350000e+00	7.5627720016e+05	1.9608029078e+05	3.8664700915e+00	4.0357039450e+05
2.7227010000e+00	7.7521943007e+05	1.9516121904e+05	3.9570159981e+00	4.1218976770e+05
2.7542290000e+00	7.9389468385e+05	1.9424954922e+05	4.0389442906e+00	4.2072710077e+05
2.7861210000e+00	8.1228461227e+05	1.9334080314e+05	4.1141616497e+00	4.2916833902e+05
2.8183830000e+00	8.3037069426e+05	1.9243534576e+05	4.1829134901e+00	4.3750086095e+05
2.8510180000e+00	8.4814118703e+05	1.9153349856e+05	4.2455658008e+00	4.4571566027e+05
2.8840320000e+00	8.6558801629e+05	1.9063372414e+05	4.3027225850e+00	4.5380534612e+05
2.9174270000e+00	8.8270573895e+05	1.8973659900e+05	4.3547017268e+00	4.6176456510e+05
2.9512090000e+00	8.9948953560e+05	1.8884292601e+05	4.4018389672e+00	4.6958856927e+05
2.9853830000e+00	9.1594014195e+05	1.8795096416e+05	4.4446818220e+00	4.7727497777e+05
3.0199520000e+00	9.3205934562e+05	1.8706018975e+05	4.4835948389e+00	4.8482242673e+05
3.0549210000e+00	9.4784648161e+05	1.8617365856e+05	4.5184598328e+00	4.9222930849e+05
3.0902950000e+00	9.6329479992e+05	1.8529655279e+05	4.5477555359e+00	4.9949158509e+05
3.1260790000e+00	9.7841342156e+05	1.8442105057e+05	4.5742492004e+00	5.0661051054e+05
3.1622780000e+00	9.9320809318e+05	1.8354783743e+05	4.5980899164e+00	5.1358755873e+05
3.1988950000e+00	1.0076843900e+06	1.8267828117e+05	4.6194140277e+00	5.2042438197e+05
3.2359370000e+00	1.0218493327e+06	1.8181061954e+05	4.6385294161e+00	5.2712287764e+05
3.2734070000e+00	1.0357121564e+06	1.8094218088e+05	4.6556944772e+00	5.3368599790e+05
3.3113110000e+00	1.0492791544e+06	1.8007365599e+05	4.6710302551e+00	5.4011597802e+05
3.3496540000e+00	1.0625574925e+06	1.7920616321e+05	4.6846440269e+00	5.4641563113e+05
3.3884420000e+00	1.0755554855e+06	1.7833870816e+05	4.6967216811e+00	5.5258803835e+05
3.4276780000e+00	1.0882805433e+06	1.7746879799e+05	4.7074387779e+00	5.5863568170e+05
3.4673690000e+00	1.1007378349e+06	1.7659731546e+05	4.7164794554e+00	5.6456060697e+05
3.5075190000e+00	1.1129234910e+06	1.7573231341e+05	4.7215311740e+00	5.7036158399e+05
3.5481340000e+00	1.1248472778e+06	1.7486755621e+05	4.7257238568e+00	5.7604180990e+05
3.5892190000e+00	1.1365186982e+06	1.7399630097e+05	4.7290455670e+00	5.8160439433e+05
3.6307810000e+00	1.1479440280e+06	1.7312447968e+05	4.7317117171e+00	5.8705273040e+05
3.6728230000e+00	1.1591316571e+06	1.7224847923e+05	4.7338732696e+00	5.9238992765e+05
3.7153520000e+00	1.1700886712e+06	1.7136437607e+05	4.7355501350e+00	5.9761919650e+05
3.7583740000e+00	1.1808243573e+06	1.7046998426e+05	4.7367867975e+00	6.0274361087e+05
3.8018940000e+00	1.1913444879e+06	1.6956418868e+05	4.7377020807e+00	6.0776585441e+05
3.8459180000e+00	1.2016573367e+06	1.6864234270e+05	4.7384325231e+00	6.1268910503e+05
3.8904510000e+00	1.2117707616e+06	1.6769921304e+05	4.7390801641e+00	6.1751623331e+05
3.9355010000e+00	1.2216919096e+06	1.6673165179e+05	4.7397485519e+00	6.2225018393e+05
3.9810720000e+00	1.2314147606e+06	1.6574743534e+05	4.7364787006e+00	6.2688895486e+05
4.0271700000e+00	1.2409493939e+06	1.6473299230e+05	4.7331349344e+00	6.3143549269e+05
4.0738030000e+00	1.2503063180e+06	1.6367493595e+05	4.7305312475e+00	6.3589313952e+05
4.1209750000e+00	1.2594970500e+06	1.6255394936e+05	4.7287181113e+00	6.4026505056e+05
4.1686940000e+00	1.2685340084e+06	1.6134603651e+05	4.7278491387e+00	6.4455449043e+05
4.2169650000e+00	1.2774332277e+06	1.6001024013e+05	4.7282673421e+00	6.4876449085e+05
4.2657950000e+00	1.2862196890e+06	1.5846835523e+05	4.7302807942e+00	6.5289816226e+05
4.3151910000e+00	1.2949334357e+06	1.5655444400e+05	4.7319501228e+00	6.5695607263e+05
4.3651580000e+00	1.3035761363e+06	1.5396873157e+05	4.7028031585e+00	6.6090682968e+05
4.4157040000e+00	1.3118620366e+06	1.5054886389e+05	4.5171716839e+00	6.6459660055e+05
4.4668360000e+00	1.3194865283e+06	1.4732272241e+05	4.2906015487e+00	6.6799587972e+05
4.5185590000e+00	1.3265187940e+06	1.4564507126e+05	4.2360285773e+00	6.7128401932e+05
4.5708820000e+00	1.3331934180e+06	1.4479490522e+05	4.2050911243e+00	6.7448897225e+05
4.6238100000e+00	1.3396475384e+06	1.4422827359e+05	4.1777396720e+00	6.7761722997e+05
4.6773510000e+00	1.3459240086e+06	1.4379090853e+05	4.1519258591e+00	6.8067259937e+05
4.7315130000e+00	1.3520414574e+06	1.4342959254e+05	4.1272216644e+00	6.8365830045e+05
4.7863010000e+00	1.3580084793e+06	1.4313110523e+05	4.1033564936e+00	6.8657696362e+05
4.8417240000e+00	1.3638360041e+06	1.4286794018e+05	4.0801406512e+00	6.8943098423e+05
4.8977880000e+00	1.3695311384e+06	1.4262890691e+05	4.0575326177e+00	6.9222259240e+05
4.9545020000e+00	1.3750996695e+06	1.4240761068e+05	4.0355251438e+00	6.9495395514e+05
5.0118720000e+00	1.3805465462e+06	1.4219986504e+05	4.0141164736e+00	6.9762698882e+05
5.0699070000e+00	1.3858765777e+06	1.4200307962e+05	3.9932497985e+00	7.0024367969e+05
5.1286140000e+00	1.3910939880e+06	1.4181263130e+05	3.9730447216e+00	7.0280582922e+05
5.1880000000e+00	1.3962028383e+06	1.4162942935e+05	3.9533202432e+00	7.0531521470e+05
5.2480750000e+00	1.4012036058e+06	1.4146571215e+05	3.9341413891e+00	7.0777349382e+05
5.3088440000e+00	1.4061023131e+06	1.4130892030e+05	3.9153724850e+00	7.1018225518e+05
5.3703180000e+00	1.4109025335e+06	1.4115538528e+05	3.8970016166e+00	7.1254288372e+05
5.4325030000e+00	1.4156072014e+06	1.4100469679e+05	3.8790081646e+00	7.1485678133e+05
5.4954090000e+00	1.4202192265e+06	1.4085596715e+05	3.8614215388e+00	7.1712527962e+05
5.5590430000e+00	1.4247415756e+06	1.4070839841e+05	3.8442750649e+00	7.1934976052e+05
5.6234130000e+00	1.4291765717e+06	1.4056210752e+05	3.8274719389e+00	7.2153137693e+05
5.6885290000e+00	1.4335272493e+06	1.4041590086e+05	3.8111160294e+00	7.2367145573e+05
5.7543990000e+00	1.4377958987e+06	1.4026961064e+05	3.7951854003e+00	7.2577112112e+05
5.8210320000e+00	1.4419816331e+06	1.4014049575e+05	3.7796022687e+00	7.2783161668e+05
5.8884370000e+00	1.4460894403e+06	1.4001286237e+05	3.7642886173e+00	7.2985385509e+05
5.9566210000e+00	1.4501217468e+06	1.3988510409e+05	3.7492477670e+00	7.3183887879e+05
6.0255960000e+00	1.4540804706e+06	1.3975705467e+05	3.7344790333e+00	7.3378760111e+05
6.0953690000e+00	1.4579676546e+06	1.3962843666e+05	3.7199897822e+00	7.3570099957e+05
6.1659500000e+00	1.4617851605e+06	1.3949893307e+05	3.7057914134e+00	7.3757996640e+05
6.2373480000e+00	1.4655347966e+06	1.3936834685e+05	3.6918884474e+00	7.3942536836e+05
6.3095730000e+00	1.4692184444e+06	1.3923635791e+05	3.6782879391e+00	7.4123807551e+05
6.3826350000e+00	1.4728376464e+06	1.3910300896e+05	3.6649969619e+00	7.4301893363e+05
6.4565420000e+00	1.4763941776e+06	1.3896870032e+05	3.6520194495e+00	7.4476876415e+05
6.5313060000e+00	1.4798864324e+06	1.3885010447e+05	3.6392899304e+00	7.4648836251e+05
6.6069340000e+00	1.4833190244e+06	1.3873020658e+05	3.6267414782e+00	7.4817839704e+05
6.6834390000e+00	1.4866935102e+06	1.3860865515e+05	3.6143861630e+00	7.4983961555e+05
6.7608300000e+00	1.4900111591e+06	1.3848539289e+05	3.6022250330e+00	7.5147262706e+05
6.8391160000e+00	1.4932733241e+06	1.3836057891e+05	3.5902667317e+00	7.5307809637e+05
6.9183100000e+00	1.4964813891e+06	1.3823301305e+05	3.5785061421e+00	7.5465666153e+05
6.9984200000e+00	1.4996367686e+06	1.3810319098e+05	3.5669753235e+00	7.5620895917e+05
7.0794580000e+00	1.5027409289e+06	1.3796855106e+05	3.5556569092e+00	7.5773557091e+05
7.1614340000e+00	1.5057947314e+06	1.3783150811e+05	3.5445613950e+00	7.5923711170e+05
7.2443600000e+00	1.5087995363e+06	1.3769098920e+05	3.5337103219e+00	7.6071414752e+05
7.3282450000e+00	1.5117560446e+06	1.3754924928e+05	3.5230904956e+00	7.6216724517e+05
7.4131020000e+00	1.5146628714e+06	1.3742007259e+05	3.5126489022e+00	7.6359697621e+05
7.4989420000e+00	1.5175240618e+06	1.3728735616e+05	3.5023416965e+00	7.6500381942e+05
7.5857760000e+00	1.5203403455e+06	1.3715169205e+05	3.4921633626e+00	7.6638825567e+05
7.6736150000e+00	1.5231129240e+06	1.3701198586e+05	3.4821291787e+00	7.6775074008e+05
7.7624710000e+00	1.5258426225e+06	1.3686871499e+05	3.4722372999e+00	7.6909173151e+05
7.8523560000e+00	1.5285305464e+06	1.3672085392e+05	3.4624988881e+00	7.7041169390e+05
7.9432820000e+00	1.5311773586e+06	1.3656948220e+05	3.4529796532e+00	7.7171106456e+05
8.0352610000e+00	1.5337843668e+06	1.3641172991e+05	3.4434903809e+00	7.7299021984e+05
8.1283050000e+00	1.5363521597e+06	1.3624970234e+05	3.4342393818e+00	7.7424962524e+05
8.2224260000e+00	1.5388817426e+06	1.3608211649e+05	3.4251619403e+00	7.7548968559e+05
8.3176380000e+00	1.5413738622e+06	1.3590947172e+05	3.4162596031e+00	7.7671079618e+05
8.4139510000e+00	1.5438294755e+06	1.3573038490e+05	3.4075561836e+00	7.7791336215e+05
8.5113800000e+00	1.5462473895e+06	1.3555668281e+05	3.3989877545e+00	7.7909777381e+05
8.6099380000e+00	1.5486303499e+06	1.3537646809e+05	3.3905166599e+00	7.8026436906e+05
8.7096360000e+00	1.5509790975e+06	1.3518954512e+05	3.3821297702e+00	7.8141347029e+05
8.8104890000e+00	1.5532945162e+06	1.3499350343e+05	3.3738521233e+00	7.8254539655e+05
8.9125090000e+00	1.5555770390e+06	1.3479077486e+05	3.3656687563e+00	7.8366045698e+05
9.0157110000e+00	1.5578273979e+06	1.3457973425e+05	3.3576054082e+00	7.8475898212e+05
9.1201080000e+00	1.5600461031e+06	1.3436099534e+05	3.3496522424e+00	7.8584124546e+05
9.2257140000e+00	1.5622337148e+06	1.3413529935e+05	3.3418159541e+00	7.8690758323e+05
9.3325430000e+00	1.5643907339e+06	1.3390299892e+05	3.3341014089e+00	7.8795826006e+05
9.4406090000e+00	1.5665176156e+06	1.3366473653e+05	3.3265164209e+00	7.8899359043e+05
9.5499260000e+00	1.5686147988e+06	1.3342131376e+05	3.3190654071e+00	7.9001385237e+05
9.6605090000e+00	1.5706827286e+06	1.3317357497e+05	3.3117537561e+00	7.9101934007e+05
9.7723720000e+00	1.5727218393e+06	1.3292238096e+05	3.3045870328e+00	7.9201034293e+05
9.8855310000e+00	1.5747324225e+06	1.3266922821e+05	3.2975552217e+00	7.9298713222e+05
1.0000000000e+01	1.5767149280e+06	1.3241450233e+05	3.2906300085e+00	7.9394996272e+05
1.0115790000e+01	1.5786699374e+06	1.3215798003e+05	3.2837979381e+00	7.9489910360e+05
1.0232930000e+01	1.5805978194e+06	1.3190033475e+05	3.2770634604e+00	7.9583479319e+05
1.0351420000e+01	1.5824988731e+06	1.3164285384e+05	3.2704303824e+00	7.9675727635e+05
1.0471290000e+01	1.5843737714e+06	1.3138503508e+05	3.2638939586e+00	7.9766686122e+05
1.0592540000e+01	1.5862228143e+06	1.3112760946e+05	3.2574436123e+00	7.9856374686e+05
1.0715190000e+01	1.5880463669e+06	1.3087078680e+05	3.2510786403e+00	7.9944812950e+05
1.0839270000e+01	1.5898448294e+06	1.3061482483e+05	3.2448032373e+00	8.0032022659e+05
1.0964780000e+01	1.5916186327e+06	1.3035993387e+05	3.2386216045e+00	8.0118026678e+05
1.1091750000e+01	1.5933681354e+06	1.3010632425e+05	3.2325284433e+00	8.0202844271e+05
1.1220180000e+01	1.5950936810e+06	1.2985405278e+05	3.2265137911e+00	8.0286492684e+05
1.1350110000e+01	1.5967958210e+06	1.2960256632e+05	3.2205776214e+00	8.0368995597e+05
1.1481540000e+01	1.5984749824e+06	1.2935319134e+05	3.2147214782e+00	8.0450382720e+05
1.1614490000e+01	1.6001313679e+06	1.2910569053e+05	3.2089523994e+00	8.0530663347e+05
1.1748980000e+01	1.6017655132e+06	1.2885964974e+05	3.2032640498e+00	8.0609859456e+05
1.1885020000e+01	1.6033777873e+06	1.2861537718e+05	3.1976480536e+00	8.0687992097e+05
1.2022640000e+01	1.6049684751e+06	1.2837293427e+05	3.1921020209e+00	8.0765075644e+05
1.2161860000e+01	1.6065380913e+06	1.2813240287e+05	3.1866289880e+00	8.0841136051e+05
1.2302690000e+01	1.6080868938e+06	1.2789391850e+05	3.1812329676e+00	8.0916186935e+05
1.2445150000e+01	1.6096151340e+06	1.2765765833e+05	3.1759153840e+00	8.0990241929e+05
1.2589250000e+01	1.6111234846e+06	1.2742382975e+05	3.1706658391e+00	8.1063335806e+05
1.2735030000e+01	1.6126119556e+06	1.2719254641e+05	3.1654786394e+00	8.1135469687e+05
1.2882500000e+01	1.6140807670e+06	1.2696404366e+05	3.1603574139e+00	8.1206656059e+05
1.3031670000e+01	1.6155304443e+06	1.2673853745e+05	3.1553047660e+00	8.1276922438e+05
1.3182570000e+01	1.6169610819e+06	1.2651633213e+05	3.1503248883e+00	8.1346275600e+05
1.3335210000e+01	1.6183729162e+06	1.2629810578e+05	3.1454128213e+00	8.1414732260e+05
1.3489630000e+01	1.6197662358e+06	1.2608412618e+05	3.1405594570e+00	8.1482308473e+05
1.3645830000e+01	1.6211413332e+06	1.2587457780e+05	3.1357640943e+00	8.1549019872e+05
1.3803840000e+01	1.6224984741e+06	1.2566978402e+05	3.1310298479e+00	8.1614881806e+05
1.3963680000e+01	1.6238379262e+06	1.2547002114e+05	3.1263599256e+00	8.1679909354e+05
1.4125380000e+01	1.6251599632e+06	1.2527549521e+05	3.1217576354e+00	8.1744117325e+05
1.4288940000e+01	1.6264647209e+06	1.2508794449e+05	3.1172139863e+00	8.1807524352e+05
1.4454400000e+01	1.6277524989e+06	1.2490635812e+05	3.1127228751e+00	8.1870139988e+05
1.4621770000e+01	1.6290234038e+06	1.2473288509e+05	3.1082767156e+00	8.1931981870e+05
1.4791080000e+01	1.6302778594e+06	1.2456482769e+05	3.1039008403e+00	8.1993055621e+05
1.4962360000e+01	1.6315162778e+06	1.2440331745e+05	3.0995774402e+00	8.2053381965e+05
1.5135610000e+01	1.6327390088e+06	1.2424649531e+05	3.0953171099e+00	8.2112969622e+05
1.5310870000e+01	1.6339457196e+06	1.2409785336e+05	3.0911096895e+00	8.2171827773e+05
1.5488170000e+01	1.6351373628e+06	1.2395353980e+05	3.0869516575e+00	8.2229975300e+05
1.5667510000e+01	1.6363141775e+06	1.2381430225e+05	3.0828327049e+00	8.2287423310e+05
1.5848930000e+01	1.6374764328e+06	1.2367859776e+05	3.0787758723e+00	8.2344179613e+05
1.6032450000e+01	1.6386245564e+06	1.2354641382e+05	3.0747601791e+00	8.2400261337e+05
1.6218100000e+01	1.6397587523e+06	1.2341699001e+05	3.0708189588e+00	8.2455675915e+05
1.6405900000e+01	1.6408789356e+06	1.2329384975e+05	3.0669184767e+00	8.2510443109e+05
1.6595870000e+01	1.6419857169e+06	1.2317329005e+05	3.0630600696e+00	8.2564565948e+05
1.6788040000e+01	1.6430794328e+06	1.2305472230e+05	3.0592459406e+00	8.2618056639e+05
1.6982440000e+01	1.6441602641e+06	1.2293776546e+05	3.0554785040e+00	8.2670921185e+05
1.7179080000e+01	1.6452285041e+06	1.2282205135e+05	3.0517602028e+00	8.2723171311e+05
1.7378010000e+01	1.6462844277e+06	1.2270723387e+05	3.0481072746e+00	8.2774818597e+05
1.7579240000e+01	1.6473277672e+06	1.2259576257e+05	3.0444757102e+00	8.2825865723e+05
1.7782790000e+01	1.6483589246e+06	1.2248649080e+05	3.0408983315e+00	8.2876326683e+05
1.7988710000e+01	1.6493784154e+06	1.2237749623e+05	3.0373600146e+00	8.2926211664e+05
1.8197010000e+01	1.6503863918e+06	1.2226864370e+05	3.0338600129e+00	8.2975527970e+05
1.8407720000e+01	1.6513831506e+06	1.2215925560e+05	3.0304102262e+00	8.3024282912e+05
1.8620870000e+01	1.6523689065e+06	1.2204948660e+05	3.0270032164e+00	8.3072490771e+05
1.8836490000e+01	1.6533437707e+06	1.2193928423e+05	3.0236442350e+00	8.3120155820e+05
1.9054610000e+01	1.6543074008e+06	1.2183227188e+05	3.0203263380e+00	8.3167287540e+05
1.9275250000e+01	1.6552605925e+06	1.2172417604e+05	3.0170426456e+00	8.3213894272e+05
1.9498450000e+01	1.6562035120e+06	1.2161476158e+05	3.0138012650e+00	8.3259982013e+05
1.9724230000e+01	1.6571363237e+06	1.2150383525e+05	3.0105908897e+00	8.3305558609e+05
1.9952620000e+01	1.6580591936e+06	1.2139114358e+05	3.0074217032e+00	8.3350629712e+05
